location text user_id weibo_created_at 
[39.67844, 116.109924] 也许生活就像一本掉了页的黄历，没有人会把它粘好并一页一页的回忆。 Fri Oct 11 22:08:28 2013 
[39.92361, 116.498817] 别老拿“北京是你家的啊”说事儿，不是我家的但我祖祖辈辈生活在这。是你家的你不爱护她，你是利用她。 Fri Oct 11 08:15:43 2013 
[39.9184, 116.51283] 刷墙累到虚脱叻早睡了 晚安各位~zZ 明天继续努力。💪👏👏❤✌ Fri Oct 11 21:40:19 2013 
[39.923934, 116.518074] 收42-43的灰绿4 黑红13 迷彩泡 有货的私信 白菜价最好 Fri Oct 11 17:15:23 2013 
[39.918735, 116.518478] 总有那么一些歌，让我们感伤、落泪。但其实让我们伤感的并不是歌曲本身，而是歌曲中的歌词所产生的共鸣，还有能够让我们想起的——藏在心里的那个人……… Fri Oct 11 08:21:03 2013 
[39.913880631, 116.53847171] 中午吃的微多，消化消化食，然后回去上班！ Fri Oct 11 14:06:52 2013 
[39.914864, 116.550858] 我，姜校颖，于2013.10.12日开始减肥！与同寝室表演班：白悦，陈睿打赌，见证人班长：廖维俭，黄纯。输了请客泡温泉。 Fri Oct 11 23:56:37 2013 
[39.912409, 116.54516] 起不来床 闻不到味儿 眼睛半天睁不开 脑袋木木的 瞬间享受了一把变成软妹子的感觉！好爽 Fri Oct 11 10:02:43 2013 
[39.923769, 116.553291] 事情总是不能按照我们想的那样发展，与其失望，无奈，不如干脆就不去期待什么。只是做好现在手头的事儿。。。我一直不喜欢一句话，因为觉得很悲观，但又是最真实的：理想很美好，现实很残酷。。。 Fri Oct 11 18:50:46 2013 
[39.920321, 116.559171] 又一记好礼！我喜欢！晚上就把它干掉！哇咔咔！多谢苗兄！ Fri Oct 11 16:13:04 2013 
[39.912579, 116.577599] 这北京一到秋天啊，真让人抓心挠肝打了一天的喷嚏，流了一天的鼻涕 Fri Oct 11 20:41:52 2013 
[39.912781, 116.588509] 做错事了，好桑心……错得好冤枉好筒子难做，唉〜 Fri Oct 11 14:50:11 2013 
[39.928966, 116.589874] 这辈子是吃死了英语不好的亏！！！呵呵！ Fri Oct 11 09:58:54 2013 
[39.927043, 116.595367] 爱是什么呢？爱是忍耐，爱是慈祥，爱是不嫉妒，爱是不自夸，不张狂，不做无礼的事，不动怒～只喜欢真理。凡事包容，凡事相信，凡事盼望，凡事忍耐，爱是永不止息的等待。一个成人如果用爱的行为和态度来对待和理解孩子，这个孩子定会是快乐，自信和充满爱意的。 Sat Oct 12 00:00:59 2013 
[39.927216, 116.605034] 孙楠和他制作人是来演双簧的么！台上台下就会说嘴了，凡是比他好的不是说人家不是摇滚，要不就是说人家靠外表，别自称内地一哥了，没一点儿做“哥”的气度！虽然我也不明白张韶涵为什么那么高分，但肯定比孙楠强！还有那制作人，典型儿的打着真性情的幌子做装逼的事儿！ Fri Oct 11 23:57:39 2013 
[39.92614, 116.61308] 明天还是要在休息一天，调整一下心态，安排一下客户，周一继续努力了 Fri Oct 11 23:40:00 2013 
[39.926910400391, 116.61399841309] 来听听我唱的《南海姑娘》,击败了全国15%的人. 试听地址 >> (通过 录制) Fri Oct 11 18:41:56 2013 
[39.928161, 116.620124] 职业拖拉机赛车手'不老的爸爸啊'看好哦'田亮啊回去别再宠孩子啦 Fri Oct 11 23:12:12 2013 
[39.918501, 116.641125] 你究竟是需要一个女人在夜里代替你的右手，还是需要这个女人在清晨为你煮一碗粥。 Fri Oct 11 13:33:19 2013 
[39.923018, 116.651839] 的邻居求你帮忙：“ 永顺西里附近最正宗的日本料理店在哪？” 来瓜子社区解答邻居的求助，送iPad mini、充值卡、pm2.5口罩等奖品 ；去帮助TA： Fri Oct 11 10:18:14 2013 
[39.912746, 116.664423] 我擦，土豪金的大宝马，车主车主，我们来做朋友吧！ Fri Oct 11 22:09:10 2013 
[39.917702, 116.718849] 你生来就不是豪门，没有王子公主的命就别学王子公主才能得的病，人家有时间金钱去仰望天空、去抑郁彷徨；你没有，你必须奋斗，你生来就背负着家庭、生活的重担！别把时间都浪费在埋怨、牢骚上，没有人对不起你；别和泡沫剧里男女主角比，天生漂亮你只有内心强大坦然面对才能壮大. Fri Oct 11 23:07:30 2013 
[39.935371, 116.136261] 感谢北京12345，处理问题相当给力，是老百姓的福音～ Fri Oct 11 23:13:29 2013 
[39.92739, 116.18473] 曾经自己执着追求的，不喜欢自己；曾经喜欢自己的，没好好珍惜！哈哈，自己好傻逼的感情史！ Fri Oct 11 00:38:43 2013 
[39.927391, 116.184731] 开始在新闻上看到喜隆多的的火灾 只是觉得很吃惊 但当我真的看见烧的只剩黑黢黢的框架的时候 心里特难受 快四年了 都记不得去过多少次 更不记得光顾过多少次那儿的麦当劳 就这样 只剩架子了。。💔😭 Fri Oct 11 21:33:21 2013 
[39.933151, 116.194908] 我们唯一的购物的喜龙多，就这样没了。还有麦当劳，达芙妮，金凤呈祥，李宁，迪信通损失了多少手机~ Fri Oct 11 19:34:06 2013 
[39.92739, 116.18473] 倒班在家看见楼下堵成了长龙(*¯︶¯*)我只想说:亲们~等着迟到吧😏 Fri Oct 11 08:56:46 2013 
[39.931242, 116.186829] ￥70包邮~~衣服超级显瘦~穿上很大气~、喜欢的微信联系 微信号suyao19940610 Fri Oct 11 23:59:28 2013 
[39.925765, 116.204185] 一个人喜欢欺负你也许是喜欢你，但一个人心甘情愿被你欺负，那是爱你！ Fri Oct 11 21:56:03 2013 
[39.93057632, 116.19670868] 少年贪玩，青年迷恋爱情，壮年汲汲于成名成家，暮年自安于自欺欺人。人寿几何，顽铁能炼成的精金，能有多少？我们曾如此渴望命运的波澜，到最后才发现：人生最曼妙的风景，竟是内心的淡定与从容；我们曾如此期盼外界的认可，到最后才知道：世界是自己的，与他人毫无关系。 Fri Oct 11 19:31:04 2013 
[39.92522, 116.19842] 暖一颗心要多少年，凉一颗心只要一瞬间。 Fri Oct 11 15:44:40 2013 
[39.92498, 116.19719] 一大早被呜呜呜声吵醒了，同事微信纷纷报告被堵路上了，还有人说去救火了。。。麦当劳恐怕要有一段时间吃不上了 Fri Oct 11 08:59:07 2013 
[39.927707, 116.198667] 学校这边着火了？？来得路上听司机说的，结果路上看还真是，苹果园南路东口。好大的一坨蘑菇云，还好到学校没迟到。到底肿么了？ Fri Oct 11 08:04:53 2013 
[39.92522, 116.198418] 前几天看见跳楼的今天又是救火的我大石景山肿么了？！ Fri Oct 11 07:23:16 2013 
[39.92724, 116.20685] 花花，我们真的好想你！以后咱们一天一更好吗？ps:打广告不算 Fri Oct 11 21:34:20 2013 
[39.930576, 116.196709] 一夜之间 喜隆多没了 麦当劳没了 物是人非 这几个月太多的醒来后 它就不在了。。。 Fri Oct 11 07:34:09 2013 
[39.930778, 116.209472] 我大石景山火灾竟然上了新闻联播了，刚才吃饭我们还在说那个给自行车充电惹祸的麦当劳倒霉蛋现在一定被抓进去了。 Fri Oct 11 19:30:05 2013 
[39.930968, 116.246951] Fri Oct 11 23:27:14 2013 
[39.930412, 116.248031] 发现我爸一毛病，只要我这屋灯亮着，再困也不睡无论多晚…只要我这灯一黑，他立马就睡不论多早…而我妈总是我家最能熬的一个… Fri Oct 11 23:47:42 2013 
[39.927869023, 116.254571795] 的邻居求你帮忙：“ 有没有儿童服装品牌折扣店啊？” 来瓜子社区解答邻居的求助，送iPad mini、充值卡、pm2.5口罩等奖品 ；去帮助TA： Fri Oct 11 08:03:30 2013 
[39.933311, 116.274361] 内什么，这个生日很快乐， Fri Oct 11 19:24:42 2013 
[39.932558564, 116.29654356] 好多天没听Diana Boncheva,今日得听，如饥似渴 Fri Oct 11 18:43:15 2013 
[39.928871, 116.292107] 2010.10.10.我们结束了爱情长跑三年过去了 我们有了爱情的结晶 在这三年中我们经历了许多 酸甜苦辣各中滋味 彼此不离不弃相知相守未来的路还很长 有了新的陪伴我们的生活会更加多彩 愿我最爱的两个男人健康快乐ps:感谢他袁妈罗爸精心挑选为我们庆祝 Fri Oct 11 10:26:03 2013 
[39.9294674, 116.3040015] 有时候早上醒来会忘了自己身在何处……我在这里： Fri Oct 11 09:18:57 2013 
[39.926891, 116.314491] 喜欢少女时代呀，求小度赐票呀，想去看演唱会，图以已截，也艾特小度了！ Fri Oct 11 22:10:41 2013 
[39.925941, 116.307868] 对不起前桌和班里的一些同学…我用我的答案成功误导了大家…亏大家还很信任我英语好这件事…说实话，我也没觉得我英语会考砸…我也很心痛有木有…我只有英语好有木有…天哪，我是把英语的人品给了数学么…尼玛，姐完形怎么就6个出去了，还涂错了一个 Fri Oct 11 19:50:22 2013 
[39.928632, 116.309484] 我在首都师范大学校医院。护士姐姐以为我是化验室的•﹏•没那么严重吖！我一直这么觉得。。。 Fri Oct 11 16:30:45 2013 
[39.935503, 116.313884] 今天起开始看1Q84，咋感觉是本很老的书了捏？为啥以前懒得看？因为好厚啊，买了没地方放… Fri Oct 11 00:38:58 2013 
[39.928045, 116.309737] 知足常乐吧！很开心很开心，我很开心！！！一直很开心。。。。 Fri Oct 11 22:29:12 2013 
[39.927391, 116.316925] Fri Oct 11 21:54:36 2013 
[39.923797, 116.319] 更新了已经！！！！我的菜我的菜！！！！ 简直了！！！！！ Fri Oct 11 20:27:10 2013 
[39.930618, 116.31852] 镇江是我的第二故乡〜 Fri Oct 11 12:05:34 2013 
[39.927394, 116.316932] Fri Oct 11 22:23:52 2013 
[39.93059, 116.320869] 这件事不关我事，但听说后心里怎么有些不舒服呢，也许我太爱汪峰了，总觉得他和子怡不是一路人。不过，只要你开心就好！ Fri Oct 11 18:36:08 2013 
[39.934978, 116.317902] baby 生日快乐 Fri Oct 11 07:59:47 2013 
[39.929008, 116.346809] 老师别关注她！ Fri Oct 11 18:43:29 2013 
[39.931903, 116.325439] "我 是当一名法医官，一直以为是我这辈子最感兴趣的事情，但理想始终是""最理想""，现在也只有看侦探小说和刑侦剧的命 " Fri Oct 11 16:20:11 2013 
[39.935795, 116.338402] 最新纪录13.9kg，97cm Fri Oct 11 11:41:52 2013 
[39.93991, 116.33939] 我想说，我过得没有意义没有动力没有勇气。失的不只是眠吧 Fri Oct 11 03:05:10 2013 
[39.925411, 116.338135] 补贴家用之兔子幼儿园和小伙伴冰箱贴 Fri Oct 11 21:35:28 2013 
[39.922891183, 116.34754748] 孙子，别让爷逮着你，爷现在有钱，直接要你一只手！ Fri Oct 11 19:13:22 2013 
[39.926529, 116.349796] 北京导游说话那叫一个顺那，说相声一样 ，哎哟我去也凶啊 ，好吧 ，接下来，长城 先发昨天的故宫照吧 Fri Oct 11 11:37:25 2013 
[39.931896, 116.344124] 不相信命运，不相信缘分，不相信运气，看到的我珍藏，听到的我铭记，所以不要跟我讲什么因果论，我更不迷信。务实点吧，万事皆需自己来，活着就该做自己，为自己，甭惦记那些有的没的。生命不息，奋斗不止，这就是宿命！路遥遥其修远昔，吾将上下而求索... Fri Oct 11 08:45:24 2013 
[39.92345, 116.353973] 一路走来见证了你们的幸福 撒花祝福 ！ Fri Oct 11 23:58:22 2013 
[39.934787, 116.357435] 罗弋洋！！！！！ Fri Oct 11 21:40:50 2013 
[39.929766, 116.36177] 一个穷人只有一百块但是愿意给你一百块，一个富人有十万块只愿意给你一百块。都是一百块，而这两者的价值可以比较么？还是那句老话，不是看一个人有多少，而是看一个人能给你多少；不是看一个人有多好，而是看他对你多好。找个对你好的，才是最重要的。 Fri Oct 11 18:22:14 2013 
[39.934788, 116.357437] 我发现我现在恒大熟悉度比国安熟悉度还要高！太不应该了！ Fri Oct 11 01:06:18 2013 
[39.933559, 116.360001] 怎么这么粗心大意啊 说的话她听见了 不知道又会想出什么乱七八糟的来 哎 Fri Oct 11 13:09:50 2013 
[39.92639, 116.374747] 人不应显一日之威，更不能生一时之气！宽容，宽忍，宽待。，后路坦荡，必顺！ Fri Oct 11 09:20:07 2013 
[39.935684, 116.368988] 今天上班。。。听到有人叫七哥。。。虽然不是小哥哥但也兴奋了好久。。。小哥哥我想你了。。。 Fri Oct 11 00:41:53 2013 
[39.93547, 116.38421] 晚饭后带女儿在操场玩 ，她们几个不相识的小伙伴很快融入其中，石头剪刀布，手心手背 玩的高兴极了！这一刻孩子们是幸福的！期翼你们拥有快乐的童年 Fri Oct 11 23:58:39 2013 
[39.93037, 116.3673] 晚上吃卤煮的人真多啊，凑个热闹^o^ 馋不? Fri Oct 11 20:55:56 2013 
[39.924221, 116.37339] 昨晚上发现一新韩剧，可惜刚更新两集，你也看看，继承者们 好像是叫这个，我给忘了 Fri Oct 11 13:44:54 2013 
[39.937599, 116.370979] 这天气好冷。。。😖脚又磨起了泡，我这是走了多少路？老天逼我减肥我不得不接受。磨练是一种成长方式。 Fri Oct 11 09:22:59 2013 
[39.924755, 116.380462] 咖啡的苦与甜不再于怎么搅拌，而在于是否放糖。一段伤痛 不在于怎么忘记。而在于是否有勇气重新开始。心藏俩边。 住着痛哭和快乐。 快乐时不能笑的太响。否则会吵醒隔壁的痛苦。 。。梦不会有实现的那一天。是我太天真。 Fri Oct 11 19:46:30 2013 
[39.9378495, 116.378929] Hi,我在宝宝树和孕妈妈们一起交流，话题是 手机后四位串成一句话，看看谁的最好玩！！！！, ------来自宝宝树《 》andriod客户端。 Fri Oct 11 14:26:51 2013 
[39.924862, 116.38401] 在候诊室解决早餐。帮人挂号的孩子伤不起阿。请叫我中国好闺密。 Fri Oct 11 08:15:34 2013 
[39.92243, 116.39681] 我走的有点累了，从西单走到北海公园转一圈出来，接下来去故宫，天安门本来第一站，看来却只能下午见了。一路上到处是警察巡逻和军人驻岗，道路干净得直逼我戒烟。我走的真是累了，护城河畔晒太阳～～～ Fri Oct 11 10:45:24 2013 
[39.936199, 116.404945] 好久没来束河人家了，还是特别棒梅子酒也超好喝👏👏👏👏👏 Fri Oct 11 20:20:13 2013 
[39.932419, 116.41452] 江诗丹顿 瑞士机芯 蓝宝石镜面 和鳄鱼皮表带是它必配的 Fri Oct 11 18:10:02 2013 
[39.92716, 116.40405] 版本4.0.0,型号ZTE-T U960s,系统2.3.7,WLAN, Fri Oct 11 15:43:19 2013 
[39.936566, 116.417999] 哎 家家有本难念的经啊跟大鱼鱼打完电话心情无比郁闷啊 Sat Oct 12 00:00:37 2013 
[39.935009, 116.407089] 终于看到《子君》的完整呈现。唯美的灯光投射、国际化的舞台调度、现场琵琶的音乐渲染，尤其是独具匠心的舞台布景，打在纱布上的字、画、影子、窗户，都是如此惟妙惟肖。《伤势》中子君是沉默的；话剧《子君》中子君从女性角度去为自己作了解答“我是我自己的，谁也没有干涉我的权力！”在: Fri Oct 11 22:43:43 2013 
[39.933411, 116.416397] 百达菲丽 女款限量 360南非真钻 蓝宝石镜面 背后独立编号 客户要求鳄鱼皮表带 参照最后一图 左边是牛皮 右边鳄鱼皮 是不是不一样 所以说没有花钱的不是 那些贪便宜买次货的表找我 Fri Oct 11 11:47:39 2013 
